symbol	compound	herb_name
S100B	calcium ions	Cichorium intybus
S100B	calcium ions	Allium schoenoprasum
S100B	calcium ions	Cola
S100B	calcium ions	Cinnamomum
S100B	calcium ions	Ocoa
S100B	calcium ions	Cocos nucifera
S100B	calcium ions	Gadus
S100B	calcium ions	Coffea
S100B	calcium ions	Coriandrum sativum
S100B	calcium ions	Malus
S100B	calcium ions	Brachyura
S100B	calcium ions	Astacidea
S100B	calcium ions	Mycobacterium virus Firecracker
S100B	calcium ions	Lepidium sativum
S100B	calcium ions	Cucumis sativus
S100B	calcium ions	Ribes nigrum
S100B	calcium ions	Ribes rubrum
S100B	calcium ions	Limanda limanda
S100B	calcium ions	Taraxacum officinale
S100B	calcium ions	Phoenix dactylifera
S100B	calcium ions	Anethum graveolens
S100B	calcium ions	Rumex acetosa
S100B	calcium ions	Squalus acanthias
S100B	calcium ions	Anatidae
S100B	calcium ions	Anguilliformes
S100B	calcium ions	Sambucus
S100B	calcium ions	Cichorium endivia
S100B	calcium ions	Prostanthera tallowa
S100B	calcium ions	Foeniculum vulgare
S100B	calcium ions	Ficus carica
S100B	calcium ions	Pleuronectiformes
S100B	calcium ions	Ranidae
S100B	calcium ions	Belone belone
S100B	calcium ions	Allium sativum
S100B	calcium ions	Zingiber officinale
S100B	calcium ions	Ribes uva-crispa
S100B	calcium ions	Vitis
S100B	calcium ions	Citrus x paradisi
S100B	calcium ions	Psidium guajava
S100B	calcium ions	Melanogrammus aeglefinus
S100B	calcium ions	Gadiformes
S100B	calcium ions	Hippoglossus hippoglossus
S100B	calcium ions	Reinhardtius hippoglossoides
S100B	calcium ions	Lepus timidus
S100B	calcium ions	Armoracia rusticana
S100B	calcium ions	Uma
S100B	calcium ions	Helianthus tuberosus
S100B	calcium ions	Actinidia chinensis
S100B	calcium ions	Brassica oleracea var. gongylodes
S100B	calcium ions	Citrus
S100B	calcium ions	Salvelinus namaycush
S100B	calcium ions	Allium ampeloprasum
S100B	calcium ions	Citrus limon
S100B	calcium ions	Microstomus kitt
S100B	calcium ions	Lens culinaris
S100B	calcium ions	Citrus aurantiifolia
S100B	calcium ions	Molva molva
S100B	calcium ions	Vaccinium vitis-idaea
S100B	calcium ions	Linum usitatissimum
S100B	calcium ions	Nephropidae
S100B	calcium ions	Rubus loganobaccus
S100B	calcium ions	Eriobotrya japonica
S100B	calcium ions	Cyclopteridae
S100B	calcium ions	Litchi chinensis
S100B	calcium ions	Scombridae
S100B	calcium ions	Mangifera indica
S100B	calcium ions	Citrus sinensis
S100B	calcium ions	Fragaria x ananassa
S100B	calcium ions	Ala
S100B	calcium ions	Cucumis melo
S100B	calcium ions	Panicum miliaceum
S100B	calcium ions	Iso
S100B	calcium ions	Agaricus bisporus
S100B	calcium ions	Mytilidae
S100B	calcium ions	Prunus persica var. nucipersica
S100B	calcium ions	Sebastes viviparus
S100B	calcium ions	Nephrops norvegicus
S100B	calcium ions	Trisopterus esmarkii
S100B	calcium ions	Corylus
S100B	calcium ions	Arachis hypogaea
S100B	calcium ions	Myristica fragrans
S100B	calcium ions	Avena sativa
S100B	calcium ions	Octopus vulgaris
S100B	calcium ions	Gossypium
S100B	calcium ions	Elaeis
S100B	calcium ions	Brassica napus var. napus
S100B	calcium ions	Carthamus tinctorius
S100B	calcium ions	Sesamum indicum
S100B	calcium ions	Abelmoschus esculentus
S100B	calcium ions	Olea europaea
S100B	calcium ions	Allium
S100B	calcium ions	Ostreidae
S100B	calcium ions	Carica papaya
S100B	calcium ions	Petroselinum crispum
S100B	calcium ions	Pastinaca sativa
S100B	calcium ions	Passiflora edulis
S100B	calcium ions	Prunus persica
S100B	calcium ions	Pyrus communis
S100B	calcium ions	Cicer arietinum
S100B	calcium ions	Pisum sativum
S100B	calcium ions	Carya illinoinensis
S100B	calcium ions	Piper nigrum
S100B	calcium ions	Capsicum annuum
S100B	calcium ions	Perciformes
S100B	calcium ions	Diospyros
S100B	calcium ions	Esox lucius
S100B	calcium ions	Sander lucioperca
S100B	calcium ions	Pinus
S100B	calcium ions	Ananas comosus
S100B	calcium ions	Pistacia vera
S100B	calcium ions	Pleuronectidae
S100B	calcium ions	Musa x paradisiaca
S100B	calcium ions	Prunus domestica
S100B	calcium ions	Pollachius
S100B	calcium ions	Punica granatum
S100B	calcium ions	Papaver
S100B	calcium ions	Solanum tuberosum
S100B	calcium ions	Opuntia
S100B	calcium ions	Lagopus muta
S100B	calcium ions	Cucurbita
S100B	calcium ions	Cydonia oblonga
S100B	calcium ions	Leporidae
S100B	calcium ions	Raphanus sativus
S100B	calcium ions	Raphanus sativus var. niger
S100B	calcium ions	Oncorhynchus mykiss
S100B	calcium ions	Sebastes alutus
S100B	calcium ions	Ula
S100B	calcium ions	Rheum rhabarbarum
S100B	calcium ions	Oryza sativa
S100B	calcium ions	Rosa
S100B	calcium ions	Secale cereale
S100B	calcium ions	Ute
S100B	calcium ions	Salmonidae
S100B	calcium ions	Scorzonera hispanica
S100B	calcium ions	Phocidae
S100B	calcium ions	Rhodophyta
S100B	calcium ions	Saccharina japonica
S100B	calcium ions	Nicoletella semolina
S100B	calcium ions	Caridea
S100B	calcium ions	Gastropoda
S100B	calcium ions	Soleidae
S100B	calcium ions	Spinacia oleracea
S100B	calcium ions	Siluriformes
S100B	calcium ions	Helianthus annuus
S100B	calcium ions	Brassica napus
S100B	calcium ions	Ipomoea batatas
S100B	calcium ions	Tamarindus indica
S100B	calcium ions	Citrus reticulata
S100B	calcium ions	Camellia sinensis
S100B	calcium ions	Cirsium
S100B	calcium ions	Solanum lycopersicum
S100B	calcium ions	Thunnus
S100B	calcium ions	Scophthalmus maximus
S100B	calcium ions	Brassica rapa subsp. rapa
S100B	calcium ions	Vinegar Hill virus
S100B	calcium ions	Juglans
S100B	calcium ions	Citrullus lanatus
S100B	calcium ions	Cetacea
S100B	calcium ions	Triticum
S100B	calcium ions	Halgerda meringuecitrea
S100B	calcium ions	Coregonus
S100B	calcium ions	Merlangius merlangus
S100B	calcium ions	Anarhichas lupus
S100B	calcium ions	Dioscorea
S100B	calcium ions	Piper toppingii
S100B	calcium ions	Ora
S100B	calcium ions	Pimenta dioica
S100B	calcium ions	Pimpinella anisum
S100B	calcium ions	Ocimum basilicum
S100B	calcium ions	Laurus nobilis
S100B	calcium ions	Carum carvi
S100B	calcium ions	Elettaria cardamomum
S100B	calcium ions	Cinnamomum aromaticum
S100B	calcium ions	Syzygium aromaticum
S100B	calcium ions	Cuminum cyminum
S100B	calcium ions	Trigonella foenum-graecum
S100B	calcium ions	Origanum majorana
S100B	calcium ions	Sinapis alba
S100B	calcium ions	Origanum vulgare
S100B	calcium ions	Papaver somniferum
S100B	calcium ions	Salvia rosmarinus
S100B	calcium ions	Crocus sativus
S100B	calcium ions	Salvia officinalis
S100B	calcium ions	Satureja hortensis
S100B	calcium ions	Artemisia dracunculus
S100B	calcium ions	Thymus vulgaris
S100B	calcium ions	Curcuma longa
S100B	calcium ions	Vanilla
S100B	calcium ions	Capparis spinosa
S100B	calcium ions	Mentha x piperita
S100B	calcium ions	Mentha spicata
S100B	calcium ions	Camellia oleifera
S100B	calcium ions	Attalea speciosa
S100B	calcium ions	Vitellaria paradoxa
S100B	calcium ions	Theobroma grandiflorum
S100B	calcium ions	Virola surinamensis
S100B	calcium ions	Brevoortia tyrannus
S100B	calcium ions	Cambarus cf. deweesae Dripping Spring
S100B	calcium ions	Phasianidae
S100B	calcium ions	Malpighia emarginata
S100B	calcium ions	Artocarpus altilis
S100B	calcium ions	Carissa macrocarpa
S100B	calcium ions	Prunus cerasus
S100B	calcium ions	Prunus avium
S100B	calcium ions	Vaccinium macrocarpon
S100B	calcium ions	Vitis vinifera
S100B	calcium ions	Annona reticulata
S100B	calcium ions	Vitis rotundifolia
S100B	calcium ions	Psidium cattleyanum
S100B	calcium ions	Artocarpus heterophyllus
S100B	calcium ions	Syzygium cumini
S100B	calcium ions	Ziziphus sp.
S100B	calcium ions	Citrus latifolia
S100B	calcium ions	Dimocarpus longan
S100B	calcium ions	Mammea americana
S100B	calcium ions	Garcinia mangostana
S100B	calcium ions	Morus nigra
S100B	calcium ions	Vaccinium reticulatum
S100B	calcium ions	Diospyros kaki
S100B	calcium ions	Diospyros virginiana
S100B	calcium ions	Eugenia uniflora
S100B	calcium ions	Citrus maxima
S100B	calcium ions	Nephelium lappaceum
S100B	calcium ions	Rubus idaeus
S100B	calcium ions	Hibiscus sabdariffa
S100B	calcium ions	Syzygium jambos
S100B	calcium ions	Manilkara zapota
S100B	calcium ions	Pouteria sapota
S100B	calcium ions	Annona muricata
S100B	calcium ions	Annona squamosa
S100B	calcium ions	Acca sellowiana
S100B	calcium ions	Pyrus pyrifolia
S100B	calcium ions	Durio zibethinus
S100B	calcium ions	Crateva religiosa
S100B	calcium ions	Pangium edule
S100B	calcium ions	Byrsonima crassifolia
S100B	calcium ions	Solanum quitoense
S100B	calcium ions	Cucumis metulifer
S100B	calcium ions	Amaranthus
S100B	calcium ions	Sagittaria latifolia
S100B	calcium ions	Momordica charantia
S100B	calcium ions	Phaseolus lunatus
S100B	calcium ions	Beta vulgaris
S100B	calcium ions	Vicia faba
S100B	calcium ions	Brassica rapa Broccoletto Group
S100B	calcium ions	Arctium lappa
S100B	calcium ions	Petasites japonicus
S100B	calcium ions	Brassica rapa subsp. pekinensis
S100B	calcium ions	Cynara cardunculus
S100B	calcium ions	Glebionis coronaria
S100B	calcium ions	Brassica oleracea var. viridis
S100B	calcium ions	Valerianella locusta
S100B	calcium ions	Vigna unguiculata subsp. unguiculata
S100B	calcium ions	Vigna unguiculata
S100B	calcium ions	Vigna unguiculata subsp. sesquipedalis
S100B	calcium ions	Lagenaria siceraria
S100B	calcium ions	Luffa aegyptiaca
S100B	calcium ions	Moringa oleifera
S100B	calcium ions	Lablab purpureus
S100B	calcium ions	Auricularia auricula-judae
S100B	calcium ions	Corchorus olitorius
S100B	calcium ions	Lentinula edodes
S100B	calcium ions	Morchellaceae
S100B	calcium ions	Chenopodium album
S100B	calcium ions	Nelumbo nucifera
S100B	calcium ions	Dioscorea pentaphylla
S100B	calcium ions	Brassica juncea
S100B	calcium ions	Tetragonia tetragonoides
S100B	calcium ions	Allium fistulosum
S100B	calcium ions	Cajanus cajan
S100B	calcium ions	Colocasia esculenta
S100B	calcium ions	Phytolacca americana
S100B	calcium ions	Portulaca oleracea
S100B	calcium ions	Tragopogon porrifolius
S100B	calcium ions	Eucheuma
S100B	calcium ions	Chondrus crispus
S100B	calcium ions	Laminaria
S100B	calcium ions	Sesbania bispinosa
S100B	calcium ions	Cucurbita maxima
S100B	calcium ions	Cucurbita moschata
S100B	calcium ions	Ipomoea aquatica
S100B	calcium ions	Cyathea
S100B	calcium ions	Basella alba
S100B	calcium ions	Eleocharis dulcis
S100B	calcium ions	Benincasa hispida
S100B	calcium ions	Psophocarpus tetragonolobus
S100B	calcium ions	Pachyrhizus erosus
S100B	calcium ions	Borago officinalis
S100B	calcium ions	Rumex
S100B	calcium ions	Perideridia oregana
S100B	calcium ions	Allium ascalonicum
S100B	calcium ions	Spirulina
S100B	calcium ions	Undaria pinnatifida
S100B	calcium ions	Pan
S100B	calcium ions	Maranta arundinacea
S100B	calcium ions	Flammulina velutipes
S100B	calcium ions	Physalis philadelphica var. immaculata
S100B	calcium ions	Eruca vesicaria subsp. sativa
S100B	calcium ions	Nopalea cochenillifera
S100B	calcium ions	Brassica oleracea var. alboglabra
S100B	calcium ions	Cymbopogon citratus
S100B	calcium ions	Dysphania ambrosioides
S100B	calcium ions	Chamaenerion angustifolium
S100B	calcium ions	Pleurotus ostreatus
S100B	calcium ions	Auricularia polytricha
S100B	calcium ions	Eutrema japonicum
S100B	calcium ions	Xanthosoma sagittifolium
S100B	calcium ions	Grifola frondosa
S100B	calcium ions	Matteuccia struthiopteris
S100B	calcium ions	Brosimum alicastrum
S100B	calcium ions	Salvia hispanica
S100B	calcium ions	Nelumbo
S100B	calcium ions	Quercus
S100B	calcium ions	Fagus
S100B	calcium ions	Juglans cinerea
S100B	calcium ions	Castanea mollissima
S100B	calcium ions	Castanea sativa
S100B	calcium ions	Ginkgo biloba
S100B	calcium ions	Carya
S100B	calcium ions	Macadamia
S100B	calcium ions	Nu
S100B	calcium ions	Canarium ovatum
S100B	calcium ions	Pinus edulis
S100B	calcium ions	Juglans nigra
S100B	calcium ions	Juglans regia
S100B	calcium ions	Castanea crenata
S100B	calcium ions	Sisymbrium
S100B	calcium ions	Mycobacterium phage Horchata
S100B	calcium ions	Engraulis encrasicolus
S100B	calcium ions	Percoidei
S100B	calcium ions	Morone saxatilis
S100B	calcium ions	Pomatomus saltatrix
S100B	calcium ions	Peprilus triacanthus
S100B	calcium ions	Cyprinus carpio
S100B	calcium ions	Ictalurus punctatus
S100B	calcium ions	Coregonus artedi
S100B	calcium ions	Gadus morhua
S100B	calcium ions	Gadus macrocephalus
S100B	calcium ions	Micropogonias undulatus
S100B	calcium ions	Brosme brosme
S100B	calcium ions	Coryphaena hippurus
S100B	calcium ions	Aplodinotus grunniens
S100B	calcium ions	Anguilla
S100B	calcium ions	Epinephelus
S100B	calcium ions	Hippoglossus
S100B	calcium ions	Clupea harengus
S100B	calcium ions	Clupea pallasii
S100B	calcium ions	Ophiodon elongatus
S100B	calcium ions	Scomber scombrus
S100B	calcium ions	Trachurus symmetricus
S100B	calcium ions	Scomberomorus cavalla
S100B	calcium ions	Scomberomorus maculatus
S100B	calcium ions	Chanos chanos
S100B	calcium ions	Lophius piscatorius
S100B	calcium ions	Mugil cephalus
S100B	calcium ions	Serranus scriba
S100B	calcium ions	Zoarces americanus
S100B	calcium ions	Sander vitreus
S100B	calcium ions	Pollachius pollachius
S100B	calcium ions	Gadus chalcogrammus
S100B	calcium ions	Trachinotus carolinus
S100B	calcium ions	Sebastes
S100B	calcium ions	Hoplostethus atlanticus
S100B	calcium ions	Anoplopoma fimbria
S100B	calcium ions	Salmo salar
S100B	calcium ions	Oncorhynchus tshawytscha
S100B	calcium ions	Oncorhynchus keta
S100B	calcium ions	Oncorhynchus kisutch
S100B	calcium ions	Oncorhynchus gorbuscha
S100B	calcium ions	Oncorhynchus nerka
S100B	calcium ions	Sardinops sagax
S100B	calcium ions	Stenotomus chrysops
S100B	calcium ions	Cynoscion
S100B	calcium ions	Alosa sapidissima
S100B	calcium ions	Squaliformes
S100B	calcium ions	Archosargus probatocephalus
S100B	calcium ions	Osmerus mordax
S100B	calcium ions	Lutjanidae
S100B	calcium ions	Leiostomus xanthurus
S100B	calcium ions	Acipenser
S100B	calcium ions	Catostomus commersonii
S100B	calcium ions	Lepomis gibbosus
S100B	calcium ions	Xiphias gladius
S100B	calcium ions	Lopholatilus chamaeleonticeps
S100B	calcium ions	Thunnus thynnus
S100B	calcium ions	Katsuwonus pelamis
S100B	calcium ions	Thunnus alalunga
S100B	calcium ions	Thunnus albacares
S100B	calcium ions	Seriola lalandi
S100B	calcium ions	Paralithodes camtschaticus
S100B	calcium ions	Callinectes sapidus
S100B	calcium ions	Metacarcinus magister
S100B	calcium ions	Chionoecetes opilio
S100B	calcium ions	Homarus americanus
S100B	calcium ions	Palinuridae
S100B	calcium ions	Haliotis
S100B	calcium ions	Bivalvia
S100B	calcium ions	Sepiidae
S100B	calcium ions	Mytilus edulis
S100B	calcium ions	Crassostrea virginica
S100B	calcium ions	Crassostrea gigas
S100B	calcium ions	Pectinidae
S100B	calcium ions	Teuthida
S100B	calcium ions	Buccinidae
S100B	calcium ions	Strombidae
S100B	calcium ions	Cichlidae
S100B	calcium ions	Ceratonia siliqua
S100B	calcium ions	Vigna unguiculata subsp. cylindrica
S100B	calcium ions	Lupinus albus
S100B	calcium ions	Vigna aconitifolia
S100B	calcium ions	Vigna mungo
S100B	calcium ions	Mus
S100B	calcium ions	Bos taurus x Bison bison
S100B	calcium ions	Cervidae
S100B	calcium ions	Capra hircus
S100B	calcium ions	Plumbagella
S100B	calcium ions	Sinolacme tortilla
S100B	calcium ions	Ia
S100B	calcium ions	Popcornella
S100B	calcium ions	Tor
S100B	calcium ions	Usta
S100B	calcium ions	Mycobacterium phage FudgeTart
S100B	calcium ions	Mola
S100B	calcium ions	Chenopodium quinoa
S100B	calcium ions	Sorghum bicolor
S100B	calcium ions	Blumeria graminis f. sp. triticale
S100B	calcium ions	Triticum aestivum
S100B	calcium ions	Triticum turgidum subsp. durum
S100B	calcium ions	Zizania
S100B	calcium ions	Triticum turgidum subsp. turanicum
S100B	calcium ions	Triticum spelta
S100B	calcium ions	Eragrostis tef
S100B	calcium ions	Changa
S100B	calcium ions	Ada
S100B	calcium ions	Monachosorum
S100B	calcium ions	Mycobacterium phage Quesadilla
S100B	calcium ions	Arthrobacter phage Lasagna
S100B	calcium ions	Uta
S100B	calcium ions	Ascidiacea
S100B	calcium ions	Delphinapterus leucas
S100B	calcium ions	Dallia pectoralis
S100B	calcium ions	Vaccinium ovalifolium
S100B	calcium ions	Katharina tunicata
S100B	calcium ions	Rubus chamaemorus
S100B	calcium ions	Clinocardium nuttallii
S100B	calcium ions	Viburnum edule
S100B	calcium ions	Myoxocephalus
S100B	calcium ions	Enteroctopus dofleini
S100B	calcium ions	Erignathus barbatus
S100B	calcium ions	Tunicata
S100B	calcium ions	Apostichopus californicus
S100B	calcium ions	Pusa hispida
S100B	calcium ions	Rumex arcticus
S100B	calcium ions	Odobenus rosmarus
S100B	calcium ions	Balaena mysticetus
S100B	calcium ions	Coregonus nasus
S100B	calcium ions	Salix pulchra
S100B	calcium ions	Tinda
S100B	calcium ions	Tama
S100B	calcium ions	Rubus spectabilis
S100B	calcium ions	Phoca largha
S100B	calcium ions	Stenodus leucichthys
S100B	calcium ions	Prunus virginiana
S100B	calcium ions	Osmeridae
S100B	calcium ions	Agave
S100B	calcium ions	Typha angustifolia
S100B	calcium ions	Opuntia macrorhiza
S100B	calcium ions	Pediomelum esculentum
S100B	calcium ions	Eumetopias jubatus
S100B	calcium ions	Nuphar lutea
S100B	calcium ions	Thelesperma
S100B	calcium ions	Pusa
S100B	calcium ions	Columbidae
S100B	calcium ions	Scyphozoa
S100B	calcium ions	Chelonia mydas
S100B	calcium ions	Allium cepa
S100B	calcium ions	Artemisia vulgaris
S100B	calcium ions	Chamaemelum nobile
S100B	calcium ions	Cinnamomum verum
S100B	calcium ions	Coffea arabica
S100B	calcium ions	Corylus avellana
S100B	calcium ions	Daucus carota
S100B	calcium ions	Oenothera biennis
S100B	calcium ions	Phaseolus coccineus
S100B	calcium ions	Sambucus nigra
S100B	calcium ions	Septoria lycopersici var. lycopersici
S100B	calcium ions	Theobroma cacao
S100B	calcium ions	Vaccinium corymbosum
S100B	calcium ions	Capsicum annuum var. annuum
S100B	calcium ions	Mentha arvensis
S100B	calcium ions	Brassica oleracea var. capitata
S100B	calcium ions	Zu
S100B	calcium ions	Amelanchier alnifolia
S100B	calcium ions	Prunus tomentosa
S100B	calcium ions	Ami
S100B	calcium ions	Angelica keiskei
S100B	calcium ions	Aloysia triphylla
S100B	calcium ions	Empetrum nigrum
S100B	calcium ions	Eugenia
S100B	calcium ions	Fagopyrum tataricum
S100B	calcium ions	Gaylussacia baccata
S100B	calcium ions	Hippophae rhamnoides
S100B	calcium ions	Hyssopus officinalis
S100B	calcium ions	Illicium verum
S100B	calcium ions	Lathyrus sativus
S100B	calcium ions	Levisticum officinale
S100B	calcium ions	Lippia graveolens
S100B	calcium ions	Lupinus
S100B	calcium ions	Matricaria chamomilla var. recutita
S100B	calcium ions	Melissa officinalis
S100B	calcium ions	Mentha
S100B	calcium ions	Mentha aquatica
S100B	calcium ions	Mespilus germanica
S100B	calcium ions	Morus
S100B	calcium ions	Origanum onites
S100B	calcium ions	Aronia melanocarpa
S100B	calcium ions	Rubus occidentalis
S100B	calcium ions	Satureja montana
S100B	calcium ions	Solanum lycopersicum var. cerasiforme
S100B	calcium ions	Sorbus aucuparia
S100B	calcium ions	Tilia
S100B	calcium ions	Tilia cordata
S100B	calcium ions	Vaccinium angustifolium
S100B	calcium ions	Vaccinium arboreum
S100B	calcium ions	Verbena officinalis
S100B	calcium ions	Vigna umbellata
S100B	calcium ions	Rubus arcticus
S100B	calcium ions	Myrica
S100B	calcium ions	Vaccinium elliottii
S100B	calcium ions	Vaccinium myrtilloides
S100B	calcium ions	Vaccinium uliginosum
S100B	calcium ions	Ribes aureum
S100B	calcium ions	Apium graveolens Dulce Group
S100B	calcium ions	Allium tuberosum
S100B	calcium ions	Vaccinium oxycoccos
S100B	calcium ions	Vaccinium stamineum
S100B	calcium ions	Panax ginseng
S100B	calcium ions	Vaccinium deliciosum
S100B	calcium ions	Vaccinium ovatum
S100B	calcium ions	Vaccinium parvifolium
S100B	calcium ions	Macadamia tetraphylla
S100B	calcium ions	Vitis aestivalis
S100B	calcium ions	Vitis labrusca
S100B	calcium ions	Prunus persica var. persica
S100B	calcium ions	Capsicum baccatum var. baccatum
S100B	calcium ions	Capsicum chinense
S100B	calcium ions	Capsicum
S100B	calcium ions	Oryza rufipogon
S100B	calcium ions	Zizania aquatica
S100B	calcium ions	Thymus pulegioides
S100B	calcium ions	Brassica oleracea var. costata
S100B	calcium ions	Juglans ailanthifolia
S100B	calcium ions	Eruca vesicaria
S100B	calcium ions	Vaccinium angustifolium x Vaccinium corymbosum
S100B	calcium ions	Brassica rapa var. perviridis
S100B	calcium ions	Origanum x majoricum
S100B	calcium ions	Raphanus sativus var. sativus
S100B	calcium ions	Salvia elegans
S100B	calcium ions	Ribes glandulosum
S100B	calcium ions	Hedysarum alpinum
S100B	calcium ions	Koenigia alpina
S100B	calcium ions	Metroxylon sagu
S100B	calcium ions	Capsicum pubescens
S100B	calcium ions	Morella rubra
S100B	calcium ions	Brassica
S100B	calcium ions	Sida sp. dark green fruits
S100B	calcium ions	Gallus gallus
S100B	calcium ions	Ovis aries
S100B	calcium ions	Eois sp. black tears
S100B	calcium ions	Coffea canephora
S100B	calcium citrate	Ootheca
S100B	calcium phosphate	Amauroderma calcitum
S100B	calcium phosphate	Arca
S100B	calcium phosphate	Coridius
S100B	calcium phosphate	Crassostrea gigas
S100B	calcium phosphate	Draco
DDC	pyridoxal phosphate	Agaricus campestris
DDC	pyridoxal phosphate	Stella
DDC	pyridoxal phosphate	Apis cerana
DDC	pyridoxal phosphate	Angelica keiskei
DDC	pyridoxal phosphate	Brassica oleracea var. sabauda
DDC	pyridoxal phosphate	Actinidia chinensis
DDC	pyridoxal phosphate	Allium
DDC	pyridoxal phosphate	Allium cepa
DDC	pyridoxal phosphate	Allium ampeloprasum
DDC	pyridoxal phosphate	Allium sativum
DDC	pyridoxal phosphate	Allium schoenoprasum
DDC	pyridoxal phosphate	Aloysia triphylla
DDC	pyridoxal phosphate	Anacardium occidentale
DDC	pyridoxal phosphate	Ananas comosus
DDC	pyridoxal phosphate	Anethum graveolens
DDC	pyridoxal phosphate	Annona reticulata
DDC	pyridoxal phosphate	Apium graveolens
DDC	pyridoxal phosphate	Arachis hypogaea
DDC	pyridoxal phosphate	Arctium lappa
DDC	pyridoxal phosphate	Armoracia rusticana
DDC	pyridoxal phosphate	Artemisia dracunculus
DDC	pyridoxal phosphate	Artemisia vulgaris
DDC	pyridoxal phosphate	Asparagus officinalis
DDC	pyridoxal phosphate	Avena sativa
DDC	pyridoxal phosphate	Averrhoa carambola
DDC	pyridoxal phosphate	Bertholletia excelsa
DDC	pyridoxal phosphate	Beta vulgaris
DDC	pyridoxal phosphate	Borago officinalis
DDC	pyridoxal phosphate	Brassica juncea
DDC	pyridoxal phosphate	Brassica napus
DDC	pyridoxal phosphate	Brassica napus var. napus
DDC	pyridoxal phosphate	Brassica oleracea
DDC	pyridoxal phosphate	Brassica oleracea var. botrytis
